426.3914866199379,248.54716405176856,425.1844315803624,38.92775784839459,251.7875806642882,33.31703881672573,213.68420520519467,47.11018104497516,62.924113367698766,299.8413701258718,115.34551079106281,51.55524551343149,110.10846642169352,176.4046230454819,233.95339934869074
427.13010610472844,248.47402998348224,423.7481757874954,39.17120464669558,251.0719342096521,31.66259282433312,212.1313958854646,49.35466348811264,63.36523142588419,299.15076042079954,113.3501754618635,54.61007082980707,110.11914144394275,175.79064443614735,233.98279404486854
427.51993236421134,247.18842853272687,423.7922924452004,38.98162500241813,253.35659069163611,32.81246486122014,214.58202104812267,48.81431863342424,63.63151685964462,299.7597061541037,115.5011877945257,53.53320456180389,109.56074371672479,174.18558418145395,235.24473896230379
427.6491088257479,248.968699192656,423.51014013557165,38.39175848602591,250.534429556595,32.33421737176469,213.57896712031913,48.44415858679156,62.551740552025805,296.38721076894416,111.95833987730214,53.855872695048994,108.16163942335075,173.9092889489695,233.81956333409028
427.6800284909421,247.52052990586586,424.2102913160272,40.630697628249884,250.89752577971066,30.00734156439803,215.04159900841785,48.40643372413352,64.411370730898,298.4953606579228,113.7055171945117,54.14166235383023,111.43835884390249,175.2339609003785,232.61877985497256
428.0361366576535,248.8436218006126,425.5875173862314,40.86407755277027,253.5982629380937,33.395386858307226,215.90073921294822,47.79415238680599,63.04044579032625,298.23761896301386,111.8296041783194,54.90583120944998,108.4785515548567,175.29180119832242,233.24242909221772
426.0412571862197,247.0594418929568,423.6102120344425,39.222573175817324,253.11697079840903,32.157929060202896,215.62518644554882,47.87626400300416,64.02199070783617,298.1199239570376,114.15165541325894,53.045036810554116,109.36121095487897,174.45796561049394,235.6678585765228
426.2313374295689,246.34618327421026,424.3123194123995,41.171278380314895,252.21835202959326,32.08197661568168,214.06547885335863,47.93011222127729,62.63365923784034,298.28525140924916,111.16268817553059,53.24680750327405,109.0798754821904,174.11731515414994,233.7751695935709
427.51202104912085,247.11680734661263,423.1119073953673,40.7347504064972,253.20217579008195,33.46440474341547,215.09038277814759,47.706954685273516,62.455098658007465,297.2590210490465,112.88167913029658,52.57002670267499,109.98857958480565,174.8086685494439,232.618978828191
427.5687254777188,247.28376979851254,422.35577454009695,39.260942031678965,252.2457673755215,33.36437161236531,213.33039808743158,47.801049525479236,62.061540837854885,298.05984366948616,111.61711865886957,52.294480245519715,109.2436652365854,177.0048945228673,232.7127081024415
