118879.0,887164.0
118415.0,867117.0
118274.0,902572.0
117577.0,883724.0
117036.0,884249.0
116601.0,902518.0
115972.0,868534.0
114153.0,901865.0
110019.0,876400.0
103833.0,890086.0
100107.0,900861.0
119722.0,893967.0
119921.0,862646.0
120054.0,913685.0
120600.0,913279.0
120822.0,868826.0
120926.0,906811.0
120976.0,872533.0
121652.0,855965.0
121844.0,882231.0
122428.0,905455.0
122438.0,864549.0
122855.0,890968.0
123496.0,891178.0
123550.0,904817.0
123603.0,878926.0
123610.0,862454.0
123786.0,897070.0
123982.0,876036.0
124042.0,882951.0
124108.0,891640.0
124279.0,916328.0
124497.0,874001.0
124695.0,883268.0
124955.0,903487.0
125073.0,892936.0
125099.0,882557.0
126053.0,874483.0
126152.0,863330.0
126196.0,898864.0
126528.0,896628.0
126777.0,909562.0
127065.0,871722.0
127310.0,882999.0
127350.0,895920.0
127398.0,886607.0
127729.0,896799.0
127890.0,877590.0
128015.0,868205.0
128089.0,910711.0
128282.0,877643.0
128446.0,885700.0
128488.0,868563.0
128762.0,907128.0
128834.0,867596.0
128858.0,870199.0
128976.0,884498.0
129019.0,902031.0
129036.0,889839.0
129219.0,862393.0
129451.0,886489.0
129562.0,884794.0
129643.0,874234.0
129737.0,883826.0
129787.0,866067.0
129872.0,876679.0
130328.0,882809.0
130378.0,910269.0
130440.0,873369.0
130676.0,877824.0
130714.0,871064.0
130842.0,911558.0
130922.0,891246.0
130983.0,861531.0
131088.0,879214.0
131118.0,882688.0
131228.0,868895.0
131401.0,907677.0
131419.0,873911.0
131786.0,905886.0
131817.0,896937.0
131856.0,865293.0
132398.0,862097.0
132495.0,893493.0
132599.0,875997.0
132865.0,892346.0
132915.0,875829.0
132949.0,735112.0
133131.0,743026.0
133229.0,878251.0
133355.0,737503.0
133462.0,868554.0
133462.0,731376.0
133466.0,893343.0
133481.0,903503.0
133513.0,870576.0
133606.0,895752.0
133609.0,903553.0
133672.0,886215.0
133701.0,868820.0
133741.0,734205.0
133774.0,743896.0
133798.0,882716.0
133863.0,900952.0
133898.0,735954.0
133970.0,893400.0
133999.0,874195.0
134011.0,869824.0
134078.0,860694.0
134089.0,445576.0
134143.0,732160.0
134157.0,874408.0
134163.0,734303.0
134167.0,917110.0
134201.0,890870.0
134258.0,916162.0
134299.0,885228.0
134301.0,885559.0
134433.0,877230.0
134441.0,742315.0
134455.0,876400.0
134502.0,735387.0
134528.0,876480.0
134541.0,881641.0
134632.0,734028.0
134638.0,737388.0
134646.0,886888.0
134714.0,890524.0
134733.0,874623.0
134739.0,737879.0
134753.0,737641.0
134793.0,735822.0
134863.0,733311.0
134874.0,863108.0
134896.0,896669.0
134949.0,905679.0
134972.0,900538.0
134996.0,886100.0
135010.0,735494.0
135097.0,879261.0
135107.0,734080.0
135124.0,736848.0
135164.0,903453.0
135170.0,887981.0
135265.0,739916.0
135364.0,877991.0
199145.0,792704.0
199145.0,919751.0
199146.0,777263.0
199158.0,894319.0
199206.0,770705.0
199210.0,889044.0
199256.0,893331.0
199268.0,883278.0
199273.0,792710.0
199281.0,913713.0
199283.0,904731.0
199283.0,875227.0
199292.0,900709.0
199301.0,330891.0
199306.0,897909.0
199307.0,781558.0
199315.0,816422.0
199328.0,856234.0
199332.0,799235.0
199333.0,885352.0
199337.0,870587.0
199371.0,879735.0
199375.0,871436.0
199388.0,875134.0
199393.0,822232.0
199410.0,822696.0
199425.0,887749.0
199438.0,881267.0
199466.0,894381.0
199470.0,883669.0
199511.0,882700.0
199516.0,814646.0
199518.0,787098.0
199521.0,866152.0
199538.0,887807.0
199543.0,879414.0
199545.0,874420.0
199560.0,864511.0
199579.0,880769.0
199584.0,877010.0
199596.0,878696.0
199610.0,872750.0
199613.0,779010.0
199618.0,851924.0
199623.0,782570.0
199658.0,869574.0
199687.0,885518.0
199705.0,857424.0
199707.0,851026.0
199714.0,879880.0
199717.0,821169.0
199722.0,871418.0
199725.0,848045.0
199775.0,827169.0
199780.0,833053.0
199807.0,888515.0
199830.0,792385.0
199832.0,880715.0
199841.0,852637.0
199841.0,883588.0
199855.0,811466.0
199873.0,856833.0
199876.0,878445.0
199897.0,848724.0
199905.0,866291.0
199942.0,879606.0
199955.0,885470.0
199958.0,799051.0
199972.0,888410.0
199982.0,787705.0
199987.0,862213.0
199987.0,893979.0
200006.0,895194.0
200013.0,882767.0
200022.0,870014.0
200041.0,800105.0
200054.0,802426.0
200071.0,879831.0
200078.0,885751.0
200090.0,874380.0
200093.0,875049.0
200098.0,867512.0
200107.0,922844.0
200123.0,862695.0
200124.0,796588.0
200129.0,898172.0
200129.0,872455.0
200137.0,868215.0
200140.0,889524.0
200142.0,803198.0
200146.0,872167.0
200173.0,885818.0
200189.0,883976.0
200191.0,879991.0
200209.0,851134.0
200210.0,850540.0
200212.0,847718.0
200220.0,863467.0
200252.0,863169.0
200254.0,885026.0
200255.0,886261.0
200273.0,853795.0
200288.0,843514.0
200298.0,784833.0
200302.0,882844.0
200305.0,885925.0
200309.0,870230.0
200329.0,873028.0
200360.0,843556.0
200368.0,862915.0
200368.0,881706.0
200375.0,885195.0
200377.0,790666.0
200399.0,872871.0
200410.0,876882.0
200415.0,873009.0
200417.0,869944.0
200433.0,899206.0
200435.0,887547.0
200439.0,909065.0
200442.0,864325.0
200469.0,874512.0
200496.0,883069.0
200498.0,802236.0
200500.0,854987.0
200505.0,891079.0
200510.0,876838.0
200519.0,873099.0
200520.0,875130.0
200525.0,860744.0
200525.0,866242.0
200532.0,894390.0
200534.0,852116.0
200563.0,863916.0
200566.0,887378.0
200571.0,874679.0
200604.0,756756.0
200614.0,884185.0
200616.0,870497.0
200618.0,857437.0
200619.0,789549.0
200640.0,792969.0
200659.0,864116.0
200660.0,769969.0
200667.0,885148.0
200688.0,859784.0
200705.0,851823.0
200710.0,792176.0
200738.0,859134.0
200748.0,859756.0
200754.0,871935.0
200766.0,789258.0
200768.0,875848.0
200799.0,798747.0
200816.0,871229.0
200818.0,848839.0
200839.0,863708.0
200853.0,908797.0
200864.0,891051.0
200872.0,773287.0
200876.0,895639.0
200882.0,862790.0
200891.0,877182.0
200899.0,870561.0
200933.0,779532.0
200960.0,868620.0
200962.0,880494.0
200977.0,892737.0
200978.0,776312.0
200980.0,878423.0
200988.0,892227.0
201004.0,893054.0
201005.0,893560.0
201064.0,879827.0
201064.0,886733.0
201069.0,877568.0
201105.0,873352.0
201108.0,806628.0
201170.0,786640.0
201200.0,877317.0
201205.0,877808.0
201236.0,872000.0
201261.0,885190.0
201263.0,779783.0
201286.0,873407.0
201287.0,874154.0
201303.0,789117.0
201311.0,890680.0
201320.0,882339.0
201321.0,878294.0
201348.0,791462.0
201366.0,862437.0
201376.0,872836.0
201377.0,807915.0
201378.0,787744.0
201388.0,869102.0
201389.0,890930.0
201391.0,873666.0
201404.0,815250.0
201419.0,886113.0
201432.0,800175.0
201444.0,877232.0
201463.0,844995.0
201490.0,904363.0
201514.0,889106.0
201523.0,870953.0
201558.0,788745.0
201583.0,793838.0
201596.0,876696.0
201611.0,813514.0
201621.0,806007.0
201638.0,790182.0
201655.0,859145.0
201685.0,861051.0
201687.0,776692.0
201694.0,853665.0
201694.0,901101.0
201702.0,803606.0
201733.0,866063.0
201733.0,794630.0
201750.0,885496.0
201763.0,888885.0
201765.0,783469.0
201766.0,851429.0
201778.0,871005.0
201778.0,802953.0
201782.0,887667.0
201794.0,895975.0
201806.0,850657.0
201815.0,878255.0
201821.0,859003.0
201836.0,881254.0
201842.0,895462.0
201850.0,866266.0
201856.0,856656.0
201867.0,786647.0
201867.0,845432.0
201868.0,814093.0
201887.0,873000.0
201896.0,884873.0
201907.0,793629.0
201932.0,888024.0
201961.0,882434.0
201973.0,880820.0
201976.0,821063.0
201992.0,870753.0
202000.0,789440.0
202009.0,790084.0
202012.0,877898.0
202015.0,861203.0
202019.0,888821.0
202023.0,882754.0
202056.0,873591.0
202058.0,843246.0
202064.0,789619.0
202104.0,869347.0
202105.0,861930.0
202108.0,856083.0
202144.0,880834.0
202189.0,891820.0
202221.0,889446.0
202242.0,838469.0
202255.0,873309.0
202263.0,882391.0
202269.0,860561.0
202273.0,852503.0
202275.0,897913.0
202290.0,793520.0
202310.0,895671.0
202310.0,876818.0
202320.0,870643.0
202333.0,866331.0
202336.0,787618.0
202343.0,871345.0
202353.0,867418.0
202354.0,796839.0
202383.0,867827.0
202388.0,871809.0
202412.0,883848.0
202419.0,876003.0
202435.0,877155.0
202437.0,809072.0
202453.0,837127.0
202463.0,761977.0
202467.0,870253.0
202472.0,789737.0
202473.0,876299.0
202475.0,806751.0
202483.0,867704.0
202502.0,875115.0
202505.0,870699.0
202506.0,875937.0
202511.0,820592.0
202538.0,884488.0
202543.0,819870.0
202565.0,325509.0
202590.0,863934.0
202597.0,817765.0
202623.0,787911.0
202624.0,880247.0
202628.0,846972.0
202629.0,869243.0
202644.0,801117.0
202664.0,789794.0
202669.0,769610.0
202679.0,855986.0
202680.0,861770.0
202682.0,866545.0
202684.0,886545.0
202688.0,791955.0
202688.0,786116.0
202710.0,791824.0
202718.0,880950.0
202731.0,870635.0
202737.0,875130.0
202740.0,860273.0
202741.0,885102.0
202741.0,876301.0
202759.0,780659.0
202773.0,766817.0
202779.0,882579.0
202806.0,889651.0
202809.0,822904.0
202811.0,797276.0
202817.0,791965.0
202839.0,870242.0
202847.0,812357.0
202848.0,796107.0
202850.0,786704.0
202878.0,867980.0
202885.0,879357.0
202891.0,837941.0
202894.0,899664.0
202908.0,810654.0
202918.0,834629.0
202921.0,890036.0
202925.0,875221.0
202952.0,900314.0
202964.0,863777.0
202974.0,903063.0
202975.0,864969.0
202979.0,820411.0
202998.0,795093.0
203014.0,881613.0
203030.0,816163.0
203038.0,785554.0
203042.0,884868.0
203066.0,792241.0
203078.0,862432.0
203079.0,789301.0
